domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	19794148	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	All data are expressed as fold change of injured leg vs. uninjured leg.	Thereafter, TA muscles from uninjured and injured legs were collected at 3, 10, 24, 48, and 72 h postinjury for analysis of local MT1-MMP, TIMP-2, and matrix metalloproteinases-2 and -9 (MMP-2 and MMP-9) mRNA and protein content via quantitative RT-PCR, immunoblotting, zymography, and immunofluorescence.
BIO	19794148	5	mn	secondary	observation	outcomes	none	none	1	-4	support	MT1-MMP mRNA levels were decreased significantly at 48 and 72 h postinjury by approximately 9- and 21-fold, respectively (P < 0.01).	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	6	mn	secondary	observation	outcomes	none	none	1	-5	support	Both TIMP-2 and MMP-2 mRNA expression significantly decreased in the injured leg by approximately 4- to 10-fold at 10-72 h postinjury (P < 0.01).	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	7	mn	secondary	observation	outcomes	none	none	1	-6	support	MMP-9 mRNA expression was significantly increased at 10, 24, and 48 h postinjury by 6- (P < 0.05), 25-, and 12-fold (P < 0.01), respectively.	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	8	mn	secondary	observation	outcomes	none	none	1	-7	support	Protein content of latent (63 kDa) MT1-MMP was decreased at 48 and 72 h postinjury by approximately 2-fold (P < 0.01).	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	9	mn	secondary	observation	outcomes	none	none	1	-8	support	Content of the soluble (50 kDa) fragment of MT1-MMP was significantly increased by approximately 17-, 25-, and 67-fold at 24 (P < 0.05), 48, and 72 h (P < 0.01) postinjury, respectively.	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	10	mn	secondary	observation	outcomes	none	none	1	-9	support	TIMP-2 protein levels diminished from 3 to 48 h postinjury by 1.5-fold to 1.8-fold (P < 0.01), before returning to baseline levels at 72 h postinjury.	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	11	mn	secondary	result_means	outcomes	none	none	1	-10	support	Zymography revealed visual increases in gelatinase activity in molecular weight regions corresponding to MMP-9 and MMP-2.	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19794148	12	mn	secondary	conclusion	outcomes	none	none	1	-11	support	In conclusion, skeletal muscle injury initiates a sequence of events in the MT1-MMP proteolytic cascade resulting in elevated levels of the soluble (50 kDa) fragment of MT1-MMP, which could enhance pericellular extracellular matrix remodeling.	This study characterizes the temporal relationship of membrane type-1 matrix metalloproteinase (MT1-MMP) and tissue inhibitor of metalloproteinase-2 (TIMP-2) expression in skeletal muscle following injury.
BIO	19809865	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	The concentrations of soluble beta-amyloid (Abeta) oligomers paralleled with the extent of synaptic loss and severity of cognitive impairment in Alzheimer patients.	However, the neurotoxicity of the naturally generated Abeta species remains unknown.
BIO	19809865	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	However, the neurotoxicity of the naturally generated Abeta species remains unknown.	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.
BIO	19809865	3	mn	main	proposal	proposal	none	none	0	0	none	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.	
BIO	19809865	4	mn	secondary	result	outcomes	none	none	3	-1	support	Our results showed that primary hippocampal neurons incubated with condition media containing cell-secreted soluble Abeta had higher levels of heat-shock protein (HSP)27, HSP60 and HSP70, and lower levels of HSP32 than those of the control neurons.	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.
BIO	19809865	5	mn	secondary	result	outcomes	none	none	3	-2	support	The cell-secreted soluble Abeta caused mitochondria dysfunction in hippocampal neurons as demonstrated by depolarized membrane potential and decreased cytochrome c oxidase activity and ATP levels.	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.
BIO	19809865	6	mn	secondary	result	outcomes	none	none	3	-3	support	The levels of pro-apoptotic proteins, Bid, Bax and cytochrome C, were elevated; whereas anti-apoptotic Bcl-2 protein was reduced in the soluble Abeta-cultured neurons.	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.
BIO	19809865	7	mn	secondary	result	outcomes	none	none	6	-1	elaboration	Apoptosis was also evident in these soluble Abeta-cultured neurons.	The levels of pro-apoptotic proteins, Bid, Bax and cytochrome C, were elevated; whereas anti-apoptotic Bcl-2 protein was reduced in the soluble Abeta-cultured neurons.
BIO	19809865	8	mn	secondary	conclusion	outcomes	none	none	3	-5	support	These results indicate that naturally secreted Abeta induces neuronal injury/death by activating an apoptotic pathway involving impaired mitochondria function and cellular homeostasis.	This study was designed to examine the effects of naturally generated Abeta oligomers, secreted from amyloid precursor protein-expressing cells, on the homeostasis and viability of primary hippocampal neurons.
BIO	19889998	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	When we perform a skilled movement such as reaching for an object, we can make use of prior information, for example about the location of the object in space.	This helps us to prepare the movement, and we gain improved accuracy and speed during movement execution.
BIO	19889998	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	This helps us to prepare the movement, and we gain improved accuracy and speed during movement execution.	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.
BIO	19889998	3	mn	main	proposal	proposal	none	none	0	0	none	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.	
BIO	19889998	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	We trained two monkeys in a delayed reaching task and provided a varying degree of prior information about the final target location.	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.
BIO	19889998	5	mn	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	We decoded movement direction from multiple single-unit activity recorded from M1 (primary motor cortex) in one monkey and from PMd (dorsal premotor cortex) in a second monkey.	We trained two monkeys in a delayed reaching task and provided a varying degree of prior information about the final target location.
BIO	19889998	6	mn	secondary	result	outcomes	none	none	3	-3	support	Our results demonstrate that motor cortical cells in both areas exhibit individual encoding characteristics that change dynamically in time and dependent on prior information.	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.
BIO	19889998	7	mn	secondary	result	outcomes	none	none	6	-1	elaboration	On the population level, the information about movement direction is at any point in time accurately represented in a neuronal ensemble of time-varying composition.	Our results demonstrate that motor cortical cells in both areas exhibit individual encoding characteristics that change dynamically in time and dependent on prior information.
BIO	19889998	8	mn	secondary	result	outcomes	none	none	3	-5	support	We conclude that movement representation in the motor cortex is not a static one, but one in which neurons dynamically allocate their computational resources to meet the demands defined by the movement task and the context of the movement.	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.
BIO	19889998	9	mn	secondary	result	outcomes	none	none	8	-1	elaboration	Consequently, we find that the decoding accuracy decreases if the precise task time, or the previous information that was available to the monkey, were disregarded in the decoding process.	We conclude that movement representation in the motor cortex is not a static one, but one in which neurons dynamically allocate their computational resources to meet the demands defined by the movement task and the context of the movement.
BIO	19889998	10	mn	secondary	conclusion	outcomes	none	none	3	-7	support	An optimal strategy for the readout of movement parameters from motor cortex should therefore take into account time and contextual parameters.	Here, we investigate how prior information affects the motor cortical representation of movements during preparation and execution.
BIO	19904005	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	Memantine, a NMDA receptor antagonist used in several experimental models of neuronal cell injury, is a neuroprotective agent that can attenuate neuronal apoptosis connected with over-stimulation of NMDA receptors.	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	2	mn	main	proposal	proposal	none	none	0	0	none	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).	
BIO	19904005	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Cell death was induced by staurosporine (St, 0.5 microM) or by decreasing the level of potassium in the culture medium (LP, 5 mM KCl).	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	4	mn	secondary	observation	outcomes	none	none	2	-2	support	Both treatments induced cell death in CGC with higher cell-damaging effects at 12 DIV and 7 DIV neurons for St and LP, respectively.	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	5	mn	secondary	observation	outcomes	none	none	2	-3	support	Memantine (0.1-2 microM) partially attenuated St-induced apoptosis only in 7 DIV CGC as assessed by DNA fragmentation and LDH release, but not caspase-3 activity.	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	6	mn	secondary	observation	outcomes	none	none	2	-4	support	During LP-induced apoptosis, memantine decreased LDH release and DNA fragmentation, but not affected caspase-3 activity in 7 and 12 DIV CGC.	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	7	mn	secondary	result	outcomes	none	none	2	-5	support	Interestingly, we found no beneficial effects of other NMDA antagonists, including a competitive antagonist such as AP-5 (100 microM) and an uncompetitive antagonist such as MK-801, (1 microM).	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	19904005	8	mn	secondary	conclusion	outcomes	none	none	2	-6	support	In conclusion, our data suggest that the anti-apoptotic effects of memantine in CGC are developmentally regulated and its neuroprotective action occurs through an NMDAR-independent mechanism.	In the present study, we evaluated the impact of memantine on apoptosis in primary cerebellar granule cell (CGC) cultures at 7 and 12 day in vitro (DIV).
BIO	20056779	1	mn	secondary	motivation_background	motivation	none	none	4	3	support	The beta-amyloid peptide (Abeta) is thought to play a critical role in the pathophysiology of Alzheimer's disease (AD).	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	2	mn	secondary	proposal	proposal	none	none	4	2	elaboration	To study the effects of Abeta on the brain, transgenic mouse models have been developed that express high levels of Abeta.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	3	mn	secondary	proposal_implementation	proposal	none	none	4	1	elaboration	These mice show some features of AD, including amyloid plaques and mild cognitive impairment, but not others such as progressive neurodegeneration.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	4	mn	main	proposal	proposal	none	none	0	0	none	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.	
BIO	20056779	5	mn	secondary	result	outcomes	none	none	4	-1	support	We report that both basal synaptic activity and long-term potentiation (LTP), as measured in the CA1 region of the hippocampus, were compromised by 7 months of age before plaque deposition.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	6	mn	secondary	observation	outcomes	none	none	5	-1	support	Despite a persistent increase in Abeta levels with age, LTP recovered in 14-month-old mice, with no further loss of basal activity compared with activity measured in 7-month-old mice.	We report that both basal synaptic activity and long-term potentiation (LTP), as measured in the CA1 region of the hippocampus, were compromised by 7 months of age before plaque deposition.
BIO	20056779	7	mn	secondary	motivation_background	motivation	none	none	4	-3	support	Previous work has shown that inhibitors of gamma-secretase, an enzyme critical for Abeta synthesis, can significantly reduce Abeta production and plaque formation in Tg2576 mice.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	8	mn	secondary	result	outcomes	none	none	4	-4	support	Our data demonstrate that 7-month-old Tg2576 mice treated with an orally available gamma-secretase inhibitor showed a significant improvement in synaptic function and plasticity within days, and the effect was correlated with the extent and duration of Abeta reduction.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	9	mn	secondary	conclusion	outcomes	none	none	4	-5	support	These results indicate that recovery from Abeta-mediated synaptotoxicity can occur rapidly with Abeta-lowering therapies.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20056779	10	mn	secondary	conclusion	outcomes	none	none	4	-6	support	These findings highlight some of the strengths and limitations of using Abeta-overexpressing mouse models for Alzheimer's drug discovery.	We investigated the age-dependent effects of Abeta on synaptic physiology in Tg2576 mice that express human Abeta.
BIO	20074637	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Mutations in leucine-rich repeat kinase 2 (LRRK2) are the most frequent cause of autosomal-dominant Parkinson's disease (PD).	The second known autosomal-dominant PD gene (SNCA) encodes alpha-synuclein, which is deposited in Lewy bodies, the neuropathological hallmark of PD.
BIO	20074637	2	mn	secondary	motivation_background	motivation	none	none	3	1	info-required	The second known autosomal-dominant PD gene (SNCA) encodes alpha-synuclein, which is deposited in Lewy bodies, the neuropathological hallmark of PD.	LRRK2 contains a kinase domain with homology to mitogen-activated protein kinase kinase kinases (MAPKKKs) and its activity has been suggested to be a key factor in LRRK2-associated PD.
BIO	20074637	3	mn	secondary	motivation_background	motivation	none	none	4	1	support	LRRK2 contains a kinase domain with homology to mitogen-activated protein kinase kinase kinases (MAPKKKs) and its activity has been suggested to be a key factor in LRRK2-associated PD.	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.
BIO	20074637	4	mn	main	proposal	proposal	none	none	0	0	none	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.	
BIO	20074637	5	mn	secondary	result	outcomes	none	none	4	-1	support	Over-expression of wild-type (wt)LRRK2 in human embryonic kidney HEK293 cells selectively activated the extracellular signal-regulated kinase (ERK) module.	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.
BIO	20074637	6	mn	secondary	result	outcomes	none	none	4	-2	support	PD-associated mutants G2019S and R1441C, but not kinase-dead LRRK2, induced ERK phosphorylation to the same extent as (wt)LRRK2, indicating that this effect is kinase-dependent.	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.
BIO	20074637	7	mn	secondary	result	outcomes	none	none	6	-1	elaboration	However, ERK activation by mutant R1441C and G2019S was significantly slower than that for (wt)LRRK2, despite similar levels of expression.	PD-associated mutants G2019S and R1441C, but not kinase-dead LRRK2, induced ERK phosphorylation to the same extent as (wt)LRRK2, indicating that this effect is kinase-dependent.
BIO	20074637	8	mn	secondary	result	outcomes	none	none	4	-4	support	Furthermore, induction of the ERK module by LRRK2 was associated to a small but significant induction of SNCA, which was suppressed by treatment with the selective MAPK/ERK kinase inhibitor U0126.	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.
BIO	20074637	9	mn	secondary	conclusion	outcomes	none	none	4	-5	support	This pathway linking the two dominant PD genes LRRK2 and SNCA may offer an interesting target for drug therapy in both familial and sporadic disease.	Here we investigated the role of LRRK2 in signal transduction pathways to identify putative PD-relevant downstream targets.
BIO	20103725	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Ductal carcinoma in situ (DCIS) is the most common form of preinvasive breast cancer.	Several molecular alterations have been identified in DCIS.
BIO	20103725	2	mn	secondary	motivation_background	motivation	none	none	3	1	info-required	Several molecular alterations have been identified in DCIS.	Among them, cyclooxygenase 2 (COX-2) overexpression has been shown in 60% to 80% of DCIS cases.
BIO	20103725	3	mn	secondary	motivation_background	motivation	none	none	5	2	support	Among them, cyclooxygenase 2 (COX-2) overexpression has been shown in 60% to 80% of DCIS cases.	In this study, we evaluated whether COX-2 inhibition by celecoxib can reduce the incidence of preinvasive breast cancer and its progression to invasive breast cancer in a mouse model exhibiting a similar phenotype to human solid-pattern DCIS.
BIO	20103725	4	mn	secondary	information_additional	other	none	none	3	-1	info-optional	Celecoxib is a nonsteroidal anti-inflammatory drug that selectively inhibits COX-2.	Among them, cyclooxygenase 2 (COX-2) overexpression has been shown in 60% to 80% of DCIS cases.
BIO	20103725	5	mn	main	proposal	proposal	none	none	0	0	none	In this study, we evaluated whether COX-2 inhibition by celecoxib can reduce the incidence of preinvasive breast cancer and its progression to invasive breast cancer in a mouse model exhibiting a similar phenotype to human solid-pattern DCIS.	
BIO	20103725	6	mn	secondary	proposal_implementation	proposal	none	none	5	-1	elaboration	We have used the mouse model mouse mammary tumor virus (MMTV)-Neu to investigate this possibility.	In this study, we evaluated whether COX-2 inhibition by celecoxib can reduce the incidence of preinvasive breast cancer and its progression to invasive breast cancer in a mouse model exhibiting a similar phenotype to human solid-pattern DCIS.
BIO	20103725	7	mn	secondary	proposal_implementation	proposal	none	none	6	-1	elaboration	These mice carry a rat Her-2/Neu transgene and are known to develop DCIS-like lesions.	We have used the mouse model mouse mammary tumor virus (MMTV)-Neu to investigate this possibility.
BIO	20103725	8	mn	secondary	result	outcomes	none	none	5	-3	support	Our results showed that celecoxib (500 ppm) given as prophylaxis was neither able to prevent tumor development nor delay tumor appearance compared with untreated mice.	In this study, we evaluated whether COX-2 inhibition by celecoxib can reduce the incidence of preinvasive breast cancer and its progression to invasive breast cancer in a mouse model exhibiting a similar phenotype to human solid-pattern DCIS.
BIO	20103725	9	mn	secondary	result	outcomes	none	none	8	-1	elaboration	Furthermore, when the drug was given early in tumorigenesis, it did not reduce the progression of preinvasive to invasive tumors nor prevent lung metastasis.	Our results showed that celecoxib (500 ppm) given as prophylaxis was neither able to prevent tumor development nor delay tumor appearance compared with untreated mice.
BIO	20103725	10	mn	secondary	result	outcomes	none	none	9	-1	elaboration	Reduction of prostaglandin levels was, however, achieved in mammary tumors of treated mice.	Furthermore, when the drug was given early in tumorigenesis, it did not reduce the progression of preinvasive to invasive tumors nor prevent lung metastasis.
BIO	20103725	11	mn	secondary	result	outcomes	none	none	8	-3	elaboration	In addition, celecoxib treatment caused an increase in apoptosis and decreased vascular endothelial growth factor expression in treated animals.	Our results showed that celecoxib (500 ppm) given as prophylaxis was neither able to prevent tumor development nor delay tumor appearance compared with untreated mice.
BIO	20103725	12	mn	secondary	result	outcomes	none	none	5	-7	support	Our results contrast with some previously published studies and highlight the complexity of the relationship between COX-2 and breast cancer.	In this study, we evaluated whether COX-2 inhibition by celecoxib can reduce the incidence of preinvasive breast cancer and its progression to invasive breast cancer in a mouse model exhibiting a similar phenotype to human solid-pattern DCIS.
BIO	20130188	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	PARK8/LRRK2 (leucine-rich repeat kinase 2) was recently identified as a causative gene for autosomal dominant Parkinson's disease (PD), with LRRK2 mutation G2019S linked to the most frequent familial form of PD.	Emerging in vitro evidence indicates that aberrant enzymatic activity of LRRK2 protein carrying this mutation can cause neurotoxicity.
BIO	20130188	2	mn	secondary	motivation_background	motivation	none	none	3	1	info-required	Emerging in vitro evidence indicates that aberrant enzymatic activity of LRRK2 protein carrying this mutation can cause neurotoxicity.	However, the physiological and pathophysiological functions of LRRK2 in vivo remain elusive.
BIO	20130188	3	mn	secondary	motivation_problem	motivation	none	none	4	1	support	However, the physiological and pathophysiological functions of LRRK2 in vivo remain elusive.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	4	mn	main	proposal	proposal	none	none	0	0	none	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.	
BIO	20130188	5	mn	secondary	result	outcomes	none	none	7	2	elaboration	Transgenic LRRK2-Wt mice had elevated striatal dopamine (DA) release with unaltered DA uptake or tissue content.	These results suggest a role for LRRK2 in striatal DA transmission and the consequent motor function.
BIO	20130188	6	mn	secondary	result_means	outcomes	none	none	7	1	elaboration	Consistent with this result, LRRK2-Wt mice were hyperactive and showed enhanced performance in motor function tests.	These results suggest a role for LRRK2 in striatal DA transmission and the consequent motor function.
BIO	20130188	7	mn	secondary	result	outcomes	none	none	4	-3	support	These results suggest a role for LRRK2 in striatal DA transmission and the consequent motor function.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	8	mn	secondary	result	outcomes	none	none	4	-4	support	In contrast, LRRK2-G2019S mice showed an age-dependent decrease in striatal DA content, as well as decreased striatal DA release and uptake.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	9	mn	secondary	result	outcomes	none	none	4	-5	support	Despite increased brain kinase activity, LRRK2-G2019S overexpression was not associated with loss of DAergic neurons in substantia nigra or degeneration of nigrostriatal terminals at 12 months.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	10	mn	secondary	result	outcomes	none	none	4	-6	support	Our results thus reveal a pivotal role for LRRK2 in regulating striatal DA transmission and consequent control of motor function.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	11	mn	secondary	conclusion	outcomes	none	none	4	-7	support	The PD-associated mutation G2019S may exert pathogenic effects by impairing these functions of LRRK2.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20130188	12	mn	secondary	conclusion	outcomes	none	none	4	-8	support	Our LRRK2 BAC transgenic mice, therefore, could provide a useful model for understanding early PD pathological events.	Here we characterize two bacterial artificial chromosome (BAC) transgenic mouse strains overexpressing LRRK2 wild-type (Wt) or mutant G2019S.
BIO	20382224	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Mutations in LRRK2 are thus far the most frequent known cause of autosomal dominant and idiopathic Parkinson's disease (PD) with prevalent mutations being found within the GTPase (R1441C/G) and kinase (G2019S) domains.	Previous in vitro studies have revealed that R1441C and G2019S mutations are associated with increased kinase activity.
BIO	20382224	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	Previous in vitro studies have revealed that R1441C and G2019S mutations are associated with increased kinase activity.	To better understand LRRK2-linked PD pathogenesis in vivo, we have generated transgenic C. elegans overexpressing human LRRK2 wild type, R1441C and G2019S in dopaminergic (DA) neurons.
BIO	20382224	3	mn	main	proposal	proposal	none	none	0	0	none	To better understand LRRK2-linked PD pathogenesis in vivo, we have generated transgenic C. elegans overexpressing human LRRK2 wild type, R1441C and G2019S in dopaminergic (DA) neurons.	
BIO	20382224	4	mn	secondary	result	outcomes	none	none	3	-1	support	Overexpression of these LRRK2 proteins causes age-dependent DA neurodegeneration, behavioral deficits, and locomotor dysfunction that are accompanied by a reduction of dopamine levels in vivo.	To better understand LRRK2-linked PD pathogenesis in vivo, we have generated transgenic C. elegans overexpressing human LRRK2 wild type, R1441C and G2019S in dopaminergic (DA) neurons.
BIO	20382224	5	mn	secondary	result	outcomes	none	none	4	-1	elaboration	In comparison, R1441C and G2019S mutants cause more severe phenotypes than the wild type protein.	Overexpression of these LRRK2 proteins causes age-dependent DA neurodegeneration, behavioral deficits, and locomotor dysfunction that are accompanied by a reduction of dopamine levels in vivo.
BIO	20382224	6	mn	secondary	result	outcomes	none	none	4	-2	elaboration	Interestingly, treatment with exogenous dopamine rescues the LRRK2-induced behavioral and locomotor phenotypes.	Overexpression of these LRRK2 proteins causes age-dependent DA neurodegeneration, behavioral deficits, and locomotor dysfunction that are accompanied by a reduction of dopamine levels in vivo.
BIO	20382224	7	mn	secondary	result	outcomes	none	none	4	-3	elaboration	In contrast, expression of the GTP binding defective mutant, K1347A, or knockout of the C. elegans LRRK2 homolog, LRK-1, prevents the LRRK2-induced neurodegeneration and behavioral abnormalities.	Overexpression of these LRRK2 proteins causes age-dependent DA neurodegeneration, behavioral deficits, and locomotor dysfunction that are accompanied by a reduction of dopamine levels in vivo.
BIO	20382224	8	mn	secondary	result	outcomes	none	none	3	-5	support	Hence, our transgenic LRRK2 C. elegans models recapitulate key features of PD including progressive neurodegeneration, impairment of dopamine-dependent behavior and locomotor function, and reduction in dopamine levels.	To better understand LRRK2-linked PD pathogenesis in vivo, we have generated transgenic C. elegans overexpressing human LRRK2 wild type, R1441C and G2019S in dopaminergic (DA) neurons.
BIO	20382224	9	mn	secondary	result	outcomes	none	none	8	-1	elaboration	Furthermore, our findings provide strong support for the critical role of GTPase/kinase activity in LRRK2-linked pathologies.	Hence, our transgenic LRRK2 C. elegans models recapitulate key features of PD including progressive neurodegeneration, impairment of dopamine-dependent behavior and locomotor function, and reduction in dopamine levels.
BIO	20382224	10	mn	secondary	conclusion	outcomes	none	none	3	-7	support	These invertebrate models will be useful for studying pathogenesis of PD and for development of potential therapeutics for the disease.	To better understand LRRK2-linked PD pathogenesis in vivo, we have generated transgenic C. elegans overexpressing human LRRK2 wild type, R1441C and G2019S in dopaminergic (DA) neurons.
BIO	20403782	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Intracortical microelectrode array recordings generate a variety of neural signals with potential application as control signals in neural interface systems.	Previous studies have focused on single and multiunit activity (MUA), as well as low-frequency local field potentials (LFPs), but have not explored higher frequency ( greater than 200 Hz) LFPs.
BIO	20403782	2	mn	secondary	motivation_background	motivation	none	none	3	1	info-required	Previous studies have focused on single and multiunit activity (MUA), as well as low-frequency local field potentials (LFPs), but have not explored higher frequency ( greater than 200 Hz) LFPs.	In addition, the potential to decode 3-D reach and grasp kinematics based on LFPs has not been demonstrated.
BIO	20403782	3	mn	secondary	motivation_background	motivation	none	none	4	1	support	In addition, the potential to decode 3-D reach and grasp kinematics based on LFPs has not been demonstrated.	Here, we use mutual information and decoding analyses to probe the information content about 3-D reaching and grasping of seven different LFP frequency bands in the range of 0.3-400 Hz.
BIO	20403782	4	mn	main	proposal	proposal	none	none	0	0	none	Here, we use mutual information and decoding analyses to probe the information content about 3-D reaching and grasping of seven different LFP frequency bands in the range of 0.3-400 Hz.	
BIO	20403782	5	mn	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	LFPs were recorded via 96-microelectrode arrays in primary motor cortex (M1) of two monkeys performing free reaching to grasp moving objects.	Here, we use mutual information and decoding analyses to probe the information content about 3-D reaching and grasping of seven different LFP frequency bands in the range of 0.3-400 Hz.
BIO	20403782	6	mn	secondary	observation	outcomes	means	method	8	2	support	Mutual information analyses revealed that higher frequency bands (e.g., 100-200 and 200-400 Hz) carried the most information about the examined kinematics.	These results indicate that LFPs, especially high frequency bands, could be useful signals for neural interfaces controlling 3-D reach and grasp kinematics.
