domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1133	3	mn	secondary	result_means	outcomes	none	none	2	-1	support	In the medical domain , we obtain a 1.9 BLEU improvement over a reranked baseline exploiting the same scoring function , corresponding to a 5.4 BLEU improvement over the original Moses baseline .	In this work , we introduce an approach that takes the hypotheses produced by a state-of-the-art , reranked phrase-based SMT system , and explores new parts of the search space by applying rewriting rules selected on the basis of posterior phrase-level confidence .
CL	D14-1133	4	mn	secondary	result	outcomes	none	none	3	-1	elaboration	We show that if an indication of which phrases require rewriting is provided , our automatic rewriting procedure yields an additional improvement of 1.5 BLEU .	In the medical domain , we obtain a 1.9 BLEU improvement over a reranked baseline exploiting the same scoring function , corresponding to a 5.4 BLEU improvement over the original Moses baseline .
CL	D14-1133	5	mn	secondary	result	outcomes	none	none	4	-1	elaboration	Various analyses , including a manual error analysis , further illustrate the good performance and potential for improvement of our approach in spite of its simplicity .	We show that if an indication of which phrases require rewriting is provided , our automatic rewriting procedure yields an additional improvement of 1.5 BLEU .
CL	D14-1134	1	mn	main	proposal	proposal	none	none	0	0	none	We present methods to control the lexicon size when learning a Combinatory Categorial Grammar semantic parser .	
CL	D14-1134	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	Existing methods incrementally expand the lexicon by greedily adding entries , considering a single training datapoint at a time .	We propose using corpus-level statistics for lexicon learning decisions .
CL	D14-1134	3	mn	secondary	proposal	proposal	none	none	1	-2	elaboration	We propose using corpus-level statistics for lexicon learning decisions .	We present methods to control the lexicon size when learning a Combinatory Categorial Grammar semantic parser .
CL	D14-1134	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	We introduce voting to globally consider adding entries to the lexicon , and pruning to remove entries no longer required to explain the training data .	We propose using corpus-level statistics for lexicon learning decisions .
CL	D14-1134	5	mn	secondary	result_means	outcomes	none	none	1	-4	support	Our methods result in state-of-the-art performance on the task of executing sequences of natural language instructions , achieving up to 25 % error reduction , with lexicons that are up to 70 % smaller and are qualitatively less noisy .	We present methods to control the lexicon size when learning a Combinatory Categorial Grammar semantic parser .
CL	D14-1135	1	mn	main	proposal	proposal	none	none	0	0	none	In this paper , we demonstrate that significant performance gains can be achieved in CCG semantic parsing by introducing a linguistically motivated grammar induction scheme .	
CL	D14-1135	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	We present a new morpho-syntactic factored lexicon that models systematic variations in morphology , syntax , and semantics across word classes .	In this paper , we demonstrate that significant performance gains can be achieved in CCG semantic parsing by introducing a linguistically motivated grammar induction scheme .
CL	D14-1135	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	The grammar uses domain-independent facts about the English language to restrict the number of incorrect parses that must be considered , thereby enabling effective learning from less data .	We present a new morpho-syntactic factored lexicon that models systematic variations in morphology , syntax , and semantics across word classes .
CL	D14-1135	4	mn	secondary	result_means	outcomes	none	none	1	-3	support	Experiments in benchmark domains match previous models with one quarter of the data and provide new state-of-the-art results with all available data , including up to 45 % relative test-error reduction .	In this paper , we demonstrate that significant performance gains can be achieved in CCG semantic parsing by introducing a linguistically motivated grammar induction scheme .
CL	D14-1136	1	mn	main	proposal	proposal	none	none	0	0	none	We present a model for the automatic semantic analysis of requirements elicitation documents .	
CL	D14-1136	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	Our target semantic representation employs live sequence charts , a multi-modal visual language for scenario-based programming , which can be directly translated into executable code .	We present a model for the automatic semantic analysis of requirements elicitation documents .
CL	D14-1136	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	The architecture we propose integrates sentence-level and discourse-level processing in a generative probabilistic framework for the analysis and disambiguation of individual sentences in context .	Our target semantic representation employs live sequence charts , a multi-modal visual language for scenario-based programming , which can be directly translated into executable code .
CL	D14-1136	4	mn	secondary	result	outcomes	none	none	1	-3	support	We show empirically that the discourse-based model consistently outperforms the sentence-based model when constructing a system that reflects all the static ( entities , properties ) and dynamic ( behavioral scenarios ) requirements in the document .	We present a model for the automatic semantic analysis of requirements elicitation documents .
CL	D14-1137	1	mn	main	proposal	proposal	none	none	0	0	none	We propose a novel model for parsing natural language sentences into their formal semantic representations .	
CL	D14-1137	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	The model is able to perform integrated lexicon acquisition and semantic parsing , mapping each atomic element in a complete semantic representation to a contiguous word sequence in the input sentence in a recursive manner , where certain overlappings amongst such word sequences are allowed .	We propose a novel model for parsing natural language sentences into their formal semantic representations .
CL	D14-1137	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	It defines distributions over the novel relaxed hybrid tree structures which jointly represent both sentences and semantics .	The model is able to perform integrated lexicon acquisition and semantic parsing , mapping each atomic element in a complete semantic representation to a contiguous word sequence in the input sentence in a recursive manner , where certain overlappings amongst such word sequences are allowed .
CL	D14-1137	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Such structures allow tractable dynamic programming algorithms to be developed for efficient learning and decoding .	It defines distributions over the novel relaxed hybrid tree structures which jointly represent both sentences and semantics .
CL	D14-1137	5	mn	secondary	proposal_implementation	proposal	none	none	2	-3	elaboration	Trained under a discriminative setting , our model is able to incorporate a rich set of features where certain unbounded long-distance dependencies can be captured in a principled manner .	The model is able to perform integrated lexicon acquisition and semantic parsing , mapping each atomic element in a complete semantic representation to a contiguous word sequence in the input sentence in a recursive manner , where certain overlappings amongst such word sequences are allowed .
CL	D14-1137	6	mn	secondary	result_means	outcomes	none	none	1	-5	support	We demonstrate through experiments that by exploiting a large collection of simple features , our model is shown to be competitive to previous works and achieves state-of-the-art performance on standard benchmark data across four different languages .	We propose a novel model for parsing natural language sentences into their formal semantic representations .
CL	D14-1137	7	mn	secondary	information_additional	other	none	none	1	-6	info-optional	The system and code can be downloaded from http ://statnlp.org/research/sp/ .	We propose a novel model for parsing natural language sentences into their formal semantic representations .
CL	D14-1138	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	The anchor words algorithm performs provably efficient topic model inference by finding an approximate convex hull in a high-dimensional word co-occurrence space .	However , the existing greedy algorithm often selects poor anchor words , reducing topic quality and interpretability .
CL	D14-1138	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	However , the existing greedy algorithm often selects poor anchor words , reducing topic quality and interpretability .	Rather than finding an approximate convex hull in a high-dimensional space , we propose to find an exact convex hull in a visualizable 2- or 3-dimensional space .
CL	D14-1138	3	mn	main	proposal	proposal	motivation_problem	motivation	0	0	none	Rather than finding an approximate convex hull in a high-dimensional space , we propose to find an exact convex hull in a visualizable 2- or 3-dimensional space .	
CL	D14-1138	4	mn	secondary	result	outcomes	none	none	3	-1	support	Such low-dimensional embeddings both improve topics and clearly show users why the algorithm selects certain words .	Rather than finding an approximate convex hull in a high-dimensional space , we propose to find an exact convex hull in a visualizable 2- or 3-dimensional space .
CL	D14-1139	1	mn	main	proposal	proposal	none	none	0	0	none	We generalize contrastive estimation in two ways that permit adding more knowledge to unsupervised learning .	
CL	D14-1139	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	The first allows the modeler to specify not only the set of corrupted inputs for each observation , but also how bad each one is .	We generalize contrastive estimation in two ways that permit adding more knowledge to unsupervised learning .
CL	D14-1139	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	The second allows specifying structural preferences on the latent variable used to explain the observations .	The first allows the modeler to specify not only the set of corrupted inputs for each observation , but also how bad each one is .
CL	D14-1139	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	They require setting additional hyperparameters , which can be problematic in unsupervised learning , so we investigate new methods for unsupervised model selection and system combination .	The second allows specifying structural preferences on the latent variable used to explain the observations .
CL	D14-1139	5	mn	secondary	result_means	outcomes	none	none	1	-4	support	We instantiate these ideas for part-of-speech induction without tag dictionaries , improving over contrastive estimation as well as strong benchmarks from the PASCAL 2012 shared task .	We generalize contrastive estimation in two ways that permit adding more knowledge to unsupervised learning .
CL	D14-1140	1	mn	main	proposal	proposal	none	none	0	0	none	We introduce a reinforcement learning-based approach to simultaneous machine translation—producing a translation while receiving input words— between languages with drastically different word orders : from verb-final languages ( e.g. , German ) to verb-medial languages ( English ) .	
CL	D14-1140	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	In traditional machine translation , a translator must "wait" for source material to appear before translation begins .	We remove this bottleneck by predicting the final verb in advance .
CL	D14-1140	3	mn	secondary	proposal	proposal	none	none	1	-2	elaboration	We remove this bottleneck by predicting the final verb in advance .	We introduce a reinforcement learning-based approach to simultaneous machine translation—producing a translation while receiving input words— between languages with drastically different word orders : from verb-final languages ( e.g. , German ) to verb-medial languages ( English ) .
CL	D14-1140	4	mn	secondary	proposal_implementation	proposal	none	none	1	-3	elaboration	We use reinforcement learning to learn when to trust predictions about unseen , future portions of the sentence .	We introduce a reinforcement learning-based approach to simultaneous machine translation—producing a translation while receiving input words— between languages with drastically different word orders : from verb-final languages ( e.g. , German ) to verb-medial languages ( English ) .
CL	D14-1140	5	mn	secondary	means	method	none	none	6	1	by-means	We also introduce an evaluation metric to measure expeditiousness and quality .	We show that our new translation model outperforms batch and monotone translation strategies .
CL	D14-1140	6	mn	secondary	result	outcomes	none	none	1	-5	support	We show that our new translation model outperforms batch and monotone translation strategies .	We introduce a reinforcement learning-based approach to simultaneous machine translation—producing a translation while receiving input words— between languages with drastically different word orders : from verb-final languages ( e.g. , German ) to verb-medial languages ( English ) .
CL	D14-1141	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	The task of unsupervised induction of probabilistic context-free grammars ( PCFGs ) has attracted a lot of attention in the field of computational linguistics .	Although it is a difficult task , work in this area is still very much in demand since it can contribute to the advancement of language parsing and modelling .
CL	D14-1141	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	Although it is a difficult task , work in this area is still very much in demand since it can contribute to the advancement of language parsing and modelling .	In this work , we describe a new algorithm for PCFG induction based on a principled approach and capable of inducing accurate yet compact artificial natural language grammars and typical context-free grammars .
CL	D14-1141	3	mn	main	proposal	proposal	none	none	0	0	none	In this work , we describe a new algorithm for PCFG induction based on a principled approach and capable of inducing accurate yet compact artificial natural language grammars and typical context-free grammars .	
CL	D14-1141	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Moreover , this algorithm can work on large grammars and datasets and infers correctly even from small samples .	In this work , we describe a new algorithm for PCFG induction based on a principled approach and capable of inducing accurate yet compact artificial natural language grammars and typical context-free grammars .
CL	D14-1141	5	mn	secondary	result	outcomes	none	none	3	-2	support	Our analysis shows that the type of grammars induced by our algorithm are , in theory , capable of modelling natural language .	In this work , we describe a new algorithm for PCFG induction based on a principled approach and capable of inducing accurate yet compact artificial natural language grammars and typical context-free grammars .
CL	D14-1141	6	mn	secondary	result_means	outcomes	none	none	5	-1	elaboration	One of our experiments shows that our algorithm can potentially outperform the state-of-the-art in unsupervised parsing on the WSJ10 corpus .	Our analysis shows that the type of grammars induced by our algorithm are , in theory , capable of modelling natural language .
CL	D14-1142	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	A common approach in text mining tasks such as text categorization , authorship identification or plagiarism detection is to rely on features like words , part-of-speech tags , stems , or some other high-level linguistic features .	In this work , an approach that uses character n-grams as features is proposed for the task of native language identification .
CL	D14-1142	2	mn	main	proposal	proposal	none	none	0	0	none	In this work , an approach that uses character n-grams as features is proposed for the task of native language identification .	
CL	D14-1142	3	mn	secondary	proposal_implementation	proposal	motivation_problem	motivation	2	-1	elaboration	Instead of doing standard feature selection , the proposed approach combines several string kernels using multiple kernel learning .	In this work , an approach that uses character n-grams as features is proposed for the task of native language identification .
CL	D14-1142	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Kernel Ridge Regression and Kernel Discriminant Analysis are independently used in the learning stage .	Instead of doing standard feature selection , the proposed approach combines several string kernels using multiple kernel learning .
CL	D14-1142	5	mn	secondary	result_means	outcomes	none	none	6	1	support	The empirical results obtained in all the experiments conducted in this work indicate that the proposed approach achieves state of the art performance in native language identification , reaching an accuracy that is 1.7 % above the top scoring system of the 2013 NLI Shared Task .	Furthermore , the proposed approach has an important advantage in that it is language independent and linguistic theory neutral.
CL	D14-1142	6	mn	secondary	conclusion	outcomes	none	none	2	-4	support	Furthermore , the proposed approach has an important advantage in that it is language independent and linguistic theory neutral.	In this work , an approach that uses character n-grams as features is proposed for the task of native language identification .
CL	D14-1142	7	mn	secondary	result_means	outcomes	none	none	6	-1	support	In the cross-corpus experiment , the proposed approach shows that it can also be topic independent , improving the state of the art system by 32.3 % .	Furthermore , the proposed approach has an important advantage in that it is language independent and linguistic theory neutral.
CL	D14-1143	1	mn	secondary	motivation_background	motivation	motivation_problem	motivation	2	1	info-required	Predicting vocabulary of second language learners is essential to support their language learning ; however , because of the large size of language vocabularies , we cannot collect information on the entire vocabulary .	For practical measurements , we need to sample a small portion of words from the entire vocabulary and predict the rest of the words .
CL	D14-1143	2	mn	secondary	motivation_hypothesis	motivation	none	none	3	1	support	For practical measurements , we need to sample a small portion of words from the entire vocabulary and predict the rest of the words .	In this study , we propose a novel framework for this sampling method .
CL	D14-1143	3	mn	secondary	proposal	proposal	none	none	5	2	elaboration	In this study , we propose a novel framework for this sampling method .	We formalize these heuristic techniques as a graph-based non-interactive active learning method as applied to a special graph .
CL	D14-1143	4	mn	secondary	motivation_problem	motivation	none	none	5	1	support	Current methods rely on simple heuristic techniques involving inflexible manual tuning by educational experts .	We formalize these heuristic techniques as a graph-based non-interactive active learning method as applied to a special graph .
CL	D14-1143	5	mn	main	proposal	proposal	none	none	0	0	none	We formalize these heuristic techniques as a graph-based non-interactive active learning method as applied to a special graph .	
CL	D14-1143	6	mn	secondary	result	outcomes	proposal_implementation	proposal	5	-1	support	We show that by extending the graph , we can support additional functionality such as incorporating domain specificity and sampling from multiple corpora .	We formalize these heuristic techniques as a graph-based non-interactive active learning method as applied to a special graph .
CL	D14-1143	7	mn	secondary	result	outcomes	none	none	6	-1	elaboration	In our experiments , we show that our extended methods outperform other methods in terms of vocabulary prediction accuracy when the number of samples is small .	We show that by extending the graph , we can support additional functionality such as incorporating domain specificity and sampling from multiple corpora .
CL	D14-1144	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	Language transfer , the characteristic second language usage patterns caused by native language interference , is investigated by Second Language Acquisition ( SLA ) researchers seeking to find overused and underused linguistic features .	In this paper we develop and present a methodology for deriving ranked lists of such features .
CL	D14-1144	2	mn	main	proposal	proposal	none	none	0	0	none	In this paper we develop and present a methodology for deriving ranked lists of such features .	
CL	D14-1144	3	mn	secondary	proposal_implementation	proposal	result	outcomes	2	-1	elaboration	Using very large learner data , we show our method's ability to find relevant candidates using sophisticated linguistic features .	In this paper we develop and present a methodology for deriving ranked lists of such features .
CL	D14-1144	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	To illustrate its applicability to SLA research , we formulate plausible language transfer hypotheses supported by current evidence .	Using very large learner data , we show our method's ability to find relevant candidates using sophisticated linguistic features .
CL	D14-1144	5	mn	secondary	conclusion	outcomes	none	none	2	-3	support	This is the first work to extend Native Language Identification to a broader linguistic interpretation of learner data and address the automatic extraction of underused features on a pernative language basis .	In this paper we develop and present a methodology for deriving ranked lists of such features .
CL	D14-1145	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Languages spoken by immigrants change due to contact with the local languages .	Capturing these changes is problematic for current language technologies , which are typically developed for speakers of the standard dialect only .
CL	D14-1145	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	Capturing these changes is problematic for current language technologies , which are typically developed for speakers of the standard dialect only .	Even when dialectal variants are available for such technologies , we still need to predict which dialect is being used .
CL	D14-1145	3	mn	secondary	motivation_problem	motivation	none	none	4	1	support	Even when dialectal variants are available for such technologies , we still need to predict which dialect is being used .	In this study , we distinguish between the immigrant and the standard dialect of Turkish by focusing on Light Verb Constructions .
CL	D14-1145	4	mn	main	proposal	proposal	none	none	0	0	none	In this study , we distinguish between the immigrant and the standard dialect of Turkish by focusing on Light Verb Constructions .	
CL	D14-1145	5	mn	secondary	observation	outcomes	proposal_implementation	proposal	4	-1	support	We experiment with a number of grammatical and contextual features , achieving over 84 % accuracy ( 56 % baseline ) .	In this study , we distinguish between the immigrant and the standard dialect of Turkish by focusing on Light Verb Constructions .
CL	D14-1146	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Readability is used to provide users with high-quality service in text recommendation or text visualization .	With the increasing use of hand-held devices , reading device is regarded as an important factor for readability .
CL	D14-1146	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	With the increasing use of hand-held devices , reading device is regarded as an important factor for readability .	Therefore , this paper investigates the relationship between readability and reading devices such as a smart phone , a tablet , and paper .
CL	D14-1146	3	mn	main	proposal	proposal	none	none	0	0	none	Therefore , this paper investigates the relationship between readability and reading devices such as a smart phone , a tablet , and paper .	
CL	D14-1146	4	mn	secondary	proposal_implementation	proposal	motivation_hypothesis	motivation	3	-1	elaboration	We suggest readability factors that are strongly related with the readability of a specific device by showing the correlations between various factors in each device and human-rated readability .	Therefore , this paper investigates the relationship between readability and reading devices such as a smart phone , a tablet , and paper .
CL	D14-1146	5	mn	secondary	result	outcomes	none	none	3	-2	support	Our experimental results show that each device has its own readability characteristics , and thus different weights should be imposed on readability factors according to the device type .	Therefore , this paper investigates the relationship between readability and reading devices such as a smart phone , a tablet , and paper .
CL	D14-1146	6	mn	secondary	means	method	none	none	5	-1	elaboration	In order to prove the usefulness of the results , we apply the device-dependent readability to news article recommendation .	Our experimental results show that each device has its own readability characteristics , and thus different weights should be imposed on readability factors according to the device type .
CL	D14-1147	1	mn	main	proposal	proposal	none	none	0	0	none	We propose a new Chinese abbreviation prediction method which can incorporate rich local information while generating the abbreviation globally .	
CL	D14-1147	2	mn	secondary	proposal_implementation	proposal	motivation_background	motivation	1	-1	elaboration	Different to previous character tagging methods , we introduce the minimum semantic unit , which is more fine-grained than character but more coarse-grained than word , to capture word level information in the sequence labeling framework .	We propose a new Chinese abbreviation prediction method which can incorporate rich local information while generating the abbreviation globally .
CL	D14-1147	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	To solve the "character duplication" problem in Chinese abbreviation prediction , we also use a substring tagging strategy to generate local substring tagging candidates .	Different to previous character tagging methods , we introduce the minimum semantic unit , which is more fine-grained than character but more coarse-grained than word , to capture word level information in the sequence labeling framework .
CL	D14-1147	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	We use an integer linear programming ( ILP ) formulation with various constraints to globally decode the final abbreviation from the generated candidates .	To solve the "character duplication" problem in Chinese abbreviation prediction , we also use a substring tagging strategy to generate local substring tagging candidates .
CL	D14-1147	5	mn	secondary	conclusion	outcomes	none	none	1	-4	support	Experiments show that our method outperforms the state-of-the-art systems , without using any extra resource .	We propose a new Chinese abbreviation prediction method which can incorporate rich local information while generating the abbreviation globally .
CL	D14-1148	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	It has been shown that news events influence the trends of stock price movements .	However , previous work on news-driven stock market prediction rely on shallow features ( such as bags-of-words , named entities and noun phrases ) , which do not capture structured entity-relation information , and hence cannot represent complete and exact events .
CL	D14-1148	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	However , previous work on news-driven stock market prediction rely on shallow features ( such as bags-of-words , named entities and noun phrases ) , which do not capture structured entity-relation information , and hence cannot represent complete and exact events .	Recent advances in Open Information Extraction ( Open IE ) techniques enable the extraction of structured events from web-scale data .
CL	D14-1148	3	mn	secondary	motivation_background	motivation	none	none	4	1	support	Recent advances in Open Information Extraction ( Open IE ) techniques enable the extraction of structured events from web-scale data .	We propose to adapt Open IE technology for event-based stock price movement prediction , extracting structured events from large-scale public news without manual efforts .
CL	D14-1148	4	mn	main	proposal	proposal	none	none	0	0	none	We propose to adapt Open IE technology for event-based stock price movement prediction , extracting structured events from large-scale public news without manual efforts .	
CL	D14-1148	5	mn	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	Both linear and nonlinear models are employed to empirically investigate the hidden and complex relationships between events and the stock market .	We propose to adapt Open IE technology for event-based stock price movement prediction , extracting structured events from large-scale public news without manual efforts .
CL	D14-1148	6	mn	secondary	observation	outcomes	none	none	7	1	support	Largescale experiments show that the accuracy of S&P 500 index prediction is 60 % , and that of individual stock prediction can be over 70 % .	Our event-based system outperforms bags-of-words-based baselines , and previously reported systems trained on S&P 500 stock historical data .
CL	D14-1148	7	mn	secondary	result_means	outcomes	none	none	4	-3	support	Our event-based system outperforms bags-of-words-based baselines , and previously reported systems trained on S&P 500 stock historical data .	We propose to adapt Open IE technology for event-based stock price movement prediction , extracting structured events from large-scale public news without manual efforts .
CL	D14-1149	1	mn	secondary	motivation_problem	motivation	none	none	2	1	support	Automatically identifying related specialist terms is a difficult and important task required to understand the lexical structure of language .	This paper develops a corpus-based method of extracting coherent clusters of satellite terminology— terms on the edge of the lexicon — using co-occurrence networks of unstructured text .
CL	D14-1149	2	mn	main	proposal	proposal	none	none	0	0	none	This paper develops a corpus-based method of extracting coherent clusters of satellite terminology— terms on the edge of the lexicon — using co-occurrence networks of unstructured text .	
CL	D14-1149	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Term clusters are identified by extracting communities in the co-occurrence graph , after which the largest is discarded and the remaining words are ranked by centrality within a community .	This paper develops a corpus-based method of extracting coherent clusters of satellite terminology— terms on the edge of the lexicon — using co-occurrence networks of unstructured text .
CL	D14-1149	4	mn	secondary	information_additional	other	none	none	3	-1	info-optional	The method is tractable on large corpora , requires no document structure and minimal normalization .	Term clusters are identified by extracting communities in the co-occurrence graph , after which the largest is discarded and the remaining words are ranked by centrality within a community .
CL	D14-1149	5	mn	secondary	result	outcomes	none	none	2	-3	support	The results suggest that the model is able to extract coherent groups of satellite terms in corpora with varying size , content and structure .	This paper develops a corpus-based method of extracting coherent clusters of satellite terminology— terms on the edge of the lexicon — using co-occurrence networks of unstructured text .
CL	D14-1149	6	mn	secondary	result	outcomes	none	none	5	-1	elaboration	The findings also confirm that language consists of a densely connected core ( observed in dictionaries ) and systematic , semantically coherent groups of terms at the edges of the lexicon .	The results suggest that the model is able to extract coherent groups of satellite terms in corpora with varying size , content and structure .
CL	D14-1150	1	ab	secondary	motivation_background	motivation	none	none	2	1	support	Given the large amounts of online textual documents available these days , e.g. , news articles , weblogs , and scientific papers , effective methods for extracting keyphrases , which provide a high-level topic description of a document , are greatly needed .	In this paper , we propose a supervised model for keyphrase extraction from research papers , which are embedded in citation networks .
CL	D14-1150	2	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we propose a supervised model for keyphrase extraction from research papers , which are embedded in citation networks .	
CL	D14-1150	3	ab	secondary	proposal_implementation	proposal	result	outcomes	2	-1	elaboration	To this end , we design novel features based on citation network information and use them in conjunction with traditional features for keyphrase extraction to obtain remarkable improvements in performance over strong baselines .	In this paper , we propose a supervised model for keyphrase extraction from research papers , which are embedded in citation networks .
CL	D14-1151	1	ab	main	proposal	proposal	none	none	0	0	none	We propose to use coreference chains extracted from a large corpus as a resource for semantic tasks .	
CL	D14-1151	2	ab	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	We extract three million coreference chains and train word embeddings on them .	We propose to use coreference chains extracted from a large corpus as a resource for semantic tasks .
CL	D14-1151	3	ab	secondary	proposal_implementation	proposal	observation	outcomes	2	-1	sequence	Then , we compare these embeddings to word vectors derived from raw text data and show that coreference-based word embeddings improve F1 on the task of antonym classification by up to .09 .	We extract three million coreference chains and train word embeddings on them .
CL	D14-1152	1	ab	main	proposal	proposal	none	none	0	0	none	This paper proposes to apply the continuous vector representations of words for discovering keywords from a financial sentiment lexicon .	
CL	D14-1152	2	ab	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	In order to capture more keywords , we also incorporate syntactic information into the Continuous Bag-of-Words ( CBOW ) model .	This paper proposes to apply the continuous vector representations of words for discovering keywords from a financial sentiment lexicon .
CL	D14-1152	3	ab	secondary	conclusion	outcomes	none	none	1	-2	support	Experimental results on a task of financial risk prediction using the discovered keywords demonstrate that the proposed approach is good at predicting financial risk .	This paper proposes to apply the continuous vector representations of words for discovering keywords from a financial sentiment lexicon .
CL	D14-1153	1	ab	secondary	motivation_background	motivation	none	none	2	1	support	When it is not possible to compare the suspicious document to the source document ( s ) plagiarism has been committed from , the evidence of plagiarism has to be looked for intrinsically in the document itself .	In this paper , we introduce a novel languageindependent intrinsic plagiarism detection method which is based on a new text representation that we called n-gram classes .
CL	D14-1153	2	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we introduce a novel languageindependent intrinsic plagiarism detection method which is based on a new text representation that we called n-gram classes .	
CL	D14-1153	3	ab	secondary	means	method	none	none	4	1	by-means	The proposed method was evaluated on three publicly available standard corpora .	The obtained results are comparable to the ones obtained by the best state-of-the-art methods .
CL	D14-1153	4	ab	secondary	result	outcomes	none	none	2	-2	support	The obtained results are comparable to the ones obtained by the best state-of-the-art methods .	In this paper , we introduce a novel languageindependent intrinsic plagiarism detection method which is based on a new text representation that we called n-gram classes .
CL	D14-1154	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Several recent papers on Arabic dialect identification have hinted that using a word unigram model is sufficient and effective for the task .	However , most previous work was done on a standard fairly homogeneous dataset of dialectal user comments .
CL	D14-1154	2	ab	secondary	motivation_problem	motivation	none	none	3	1	support	However , most previous work was done on a standard fairly homogeneous dataset of dialectal user comments .	In this paper , we show that training on the standard dataset does not generalize , because a unigram model may be tuned to topics in the comments and does not capture the distinguishing features of dialects .
CL	D14-1154	3	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we show that training on the standard dataset does not generalize , because a unigram model may be tuned to topics in the comments and does not capture the distinguishing features of dialects .	
CL	D14-1154	4	ab	secondary	proposal	proposal	none	none	3	-1	elaboration	We show that effective dialect identification requires that we account for the distinguishing lexical , morphological , and phonological phenomena of dialects .	In this paper , we show that training on the standard dataset does not generalize , because a unigram model may be tuned to topics in the comments and does not capture the distinguishing features of dialects .
CL	D14-1154	5	ab	secondary	observation	outcomes	none	none	4	-1	support	We show that accounting for such can improve dialect detection accuracy by nearly 10 % absolute .	We show that effective dialect identification requires that we account for the distinguishing lexical , morphological , and phonological phenomena of dialects .
CL	D14-1155	1	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we explore the use of keyboard strokes as a means to access the real-time writing process of online authors , analogously to prosody in speech analysis , in the context of deception detection .	
CL	D14-1155	2	ab	secondary	proposal	proposal	none	none	1	-1	elaboration	We show that differences in keystroke patterns like editing maneuvers and duration of pauses can help distinguish between truthful and deceptive writing .	In this paper , we explore the use of keyboard strokes as a means to access the real-time writing process of online authors , analogously to prosody in speech analysis , in the context of deception detection .
CL	D14-1155	3	ab	secondary	result	outcomes	none	none	1	-2	support	Empirical results show that incorporating keystroke-based features lead to improved performance in deception detection in two different domains : online reviews and essays .	In this paper , we explore the use of keyboard strokes as a means to access the real-time writing process of online authors , analogously to prosody in speech analysis , in the context of deception detection .
CL	D14-1156	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Statistical language modeling ( LM ) that purports to quantify the acceptability of a given piece of text has long been an interesting yet challenging research area .	In particular , language modeling for information retrieval ( IR ) has enjoyed remarkable empirical success ; one emerging stream of the LM approach for IR is to employ the pseudo-relevance feedback process to enhance the representation of an input query so as to improve retrieval effectiveness .
CL	D14-1156	2	ab	secondary	motivation_background	motivation	motivation_hypothesis	motivation	3	1	support	In particular , language modeling for information retrieval ( IR ) has enjoyed remarkable empirical success ; one emerging stream of the LM approach for IR is to employ the pseudo-relevance feedback process to enhance the representation of an input query so as to improve retrieval effectiveness .	This paper presents a continuation of such a general line of research and the main contribution is threefold .
